org_id,org_name,email,website
939,凱士士企業股份有限公司,,
940,環興科技股份有限公司,,
941,NETAI,,
942,威力工業,,
943,先鋒材料科技股份有限公司,,
944,洛德城堡有限公司,,
945,農林水果行,,
946,冠穎食品企業有限公司,,
947,億光電子工業股份有限公司,,
948,ASML,,
949,巨耀資訊顧問有限公司,,
950,嘉田汽車,,
951,樂生活貿易有限公司,,
952,高登鐘錶,,
953,佑勝光電股份有限公司,,
954,睿元科技有限公司,,
955,MC,,
956,錼新科技股份有限公司,,
957,育達文化事業股份有限公司,,
958,四零四科技股份有限公司,,
959,鼎新電腦股份有限公司,,
960,御前上茶,,
961,中佑資訊有限公司,,
962,莎莉國際美容有限公司,,
963,台亞衛星通訊股份有限公司,,
964,MIKE,,
965,金旺起重,,
966,奇景光電股份有限公司,,
967,富創藍圖有限公司,,
968,台星科股份有限公司,,
969,新光三越,,
970,金永立有限公司,,
971,技嘉科技股份有限公司,,
972,新光,,
973,萊雅股份有限公司,,
974,中國信託銀行,,
975,PICCOLLAGE拼貼趣,,
976,名洋補習班,,
977,安永企業管理諮詢服務股份有限公司,,
978,吉得堡早餐店,,
979,頎邦科技股份有限公司,,
980,全景軟體股份有限公司,,
981,柏克萊,,
982,國泰人壽保險股份有限公司,,
983,教養院,,
984,智易,,
985,勤業眾信管理顧問股份有限公司,,
986,融程電訊股份有限公司,,
987,技佳工程科技,,
988,漢翔航空股份有限公司,,
989,傳揚行銷廣告股份有限公司,,
990,友達光電,,
991,奧理科技股份有限公司,,
992,磐旭智能股份有限公司,,
993,金寶電子工業股份有限公司,,
994,瑞士商柏泰有限公司,,
995,莊松榮製藥廠有限公司,,
996,科勝科技,,
997,鴻林堂生物科技股份有限公司,,
998,神達電腦股份有限公司,,
999,亞東工業氣體股份有限公司,,
1000,聯羿科技有限公司,,
1001,一等一科技股份有限公司,,
1002,欣興電子股份有限公司,,
1003,國立交通大學,,
1004,安聯人壽保險股份有限公司,,
1005,新思科技,,
1006,國喬石油化學股份有限公司,,
1007,德奇工業股份有限公司,,
1008,和欣客運,,
1009,麻古茶坊股份有限公司,,
1010,智泰國際興業有限公司,,
1011,名遠科技,,
1012,永洋科技股份有限公司,,
1013,箐箐企業社,,
1014,聯測,,
1015,TPV,,
1016,泰山氣體有限公司,,
1017,MEDIATEK,,
1018,日月光電子股份有限公司,,
1019,探網科技,,
1020,台北寒舍艾美酒店,,
1021,天心,,
1022,新光人壽,,
1023,茶湯會,,
1024,安普新,,
1025,和大工業股份有限公司,,
1026,亞太優勢微系統股份有限公司,,
1027,益瑞電子股份有限公司,,
1028,美磊科技股份有限公司,,
1029,允良家具裝潢有限公司,,
1030,京元電子,,
1031,金磚通訊科技股份有限公司,,
1032,國瑞汽車股份有限公司,,
1033,湧固科技有限公司,,
1034,三能食品器具股份有限公司,,
1035,華儀電子股份有限公司,,
1036,網際運通,,
1037,玩美移動股份有限公司,,
1038,玩美銘版企業社,,
1039,聖洋科技股份有限公司,,
1040,洪明文教機構,,
1041,台北醫學大學,,
1042,樂銷行銷,,
1043,今國光學,,
1044,遠東航空股份有限公司,,
1045,長榮航空股份有限公司,,
1046,雅嵐股份有限公司,,
1047,飛虹國際整合行銷公關顧問股份有限公司,,
1048,仁寶電腦,,
1049,台灣暹勁股份有限公司,,
1050,佳世達,,
1051,達欣工程股份有限公司,,
1052,YAMAHA音樂教室,,
1053,徐匯廣場,,
1054,資拓宏宇國際股份有限公司,,
1055,協鎂,,
1056,萬和科技,,
1057,聯合文教事業有限公司,,
1058,惠通科技股份有限公司,,
1059,泰金寶,,
1060,凱基期貨股份有限公司,,
1061,輕井?足體養身會館,,
1062,亞睿資訊,,
1063,YMRT台灣山葉發動機,,
1064,四維創新材料股份有限公司,,
1065,先豐通訊股份有限公司,,
1066,蔚華,,
1067,所羅門,,
1068,漢堡大師早午餐,,
1069,宜特科技股份有限公司,,
1070,技嘉科技,,
1071,宇瞻科技,,
1072,愛爾蘭商意利股份有限公司,,
1073,娃娃城股份有限公司,,
1074,世潮企業股份有限公司,,
1075,臺北市政府環境保護局,,
1076,栯菘創意傳播事業有限公司,,
1077,英屬維京群島商邁墾工程顧問股份有限公司,,
1078,麗光科技股份有限公司,,
1079,鈞龍機械工業有限公司,,
1080,精材科技股份有限公司,,
1081,旭正機械,,
1082,全德發手做公司,,
1083,中油油品股份有限公司,,
1084,家樂福,,
1085,聯強國際股份有限公司,,
1086,華奧科技有限公司,,
1087,聯測科技股份有限公司,,
1088,毛爵生髮診所,,
1089,明安國際企業股份有限公司,,
1090,英業達,,
1091,睿達資訊股份有限公司,,
1092,愛勝遊戲股份有限公司,,
1093,岱鐠科技有限公司,,
1094,升鼎科技股份有限公司,,
1095,福懋科技股份有限公司,,
1096,101文具天堂,,
1097,戰國策國際顧問股份有限公司,,
1098,大同世界科技股份有限公司,,
1099,台灣醒報,,
1100,統合科技,,
1101,茂順密封元件科技股份有限公司,,
1102,銓科科技股份有限公司,,
1103,商線科技有限公司,,
1104,華可貴,,
1105,坤眾科技股份有限公司,,
1106,聯茂電子股份有限公司,,
1107,喬陞機器股份有限公司,,
1108,阿特拉斯科普柯股份有限公司,,
1109,烏龜移動科技股份有限公司,,
1110,全一電子股份有限公司,,
1111,碩網資訊股份有限公司,,
1112,嘉亨科技股份有限公司,,
1113,健鼎科技,,
1114,東培工業股份有限公司,,
1115,南都汽車股份有限公司,,
1116,富晶通科技股份有限公司,,
1117,大霸電子,,
1118,力致科技股份有限公司,,
1119,精密機械研究發展中心,,
1120,中國信託商業銀行股份有限公司,,
1121,鴻海營造股份有限公司,,
1122,宇萌科技,,
1123,豐泰企業股份有限公司,,
1124,旗勝科技貿易股份有限公司,,
1125,阿卡迪亞科技股份有限公司,,
1126,富士康股份有限公司,,
1127,保銳科技股份有限公司,,
1128,王品原燒,,
1129,宇辰系統科技股份有限公司,,
1130,東元電機股份有限公司,,
1131,群益金鼎證券股份有限公司,,
1132,椲桉洗衣/衣樂洗國際有限公司,,
1133,施耐德,,
1134,美樂地汽車旅館有限公司,,
1135,三采文化股份有限公司,,
1136,全統運動用品股份有限公司,,
1137,優聘資訊科技有限公司,,
1138,新代科技股份有限公司,,
1139,中佳電力事業股份有限公司,,
1140,加百裕工業股份有限公司,,
1141,台灣村田股份有限公司,,
1142,智原科技股份有限公司,,
1143,建漢科技股份有限公司,,
1144,鐿鈦科技股份有限公司,,
1145,汎美人力資源管理顧問有限公司,,
1146,中冠資訊股份有限公司,,
1147,利豐物流,,
1148,嘉義基督教醫院,,
1149,神腦,,
1150,瑞寶基因股份有限公司,,
1151,"MYGO國際地產,",,
1152,台揚,,
1153,可成科技股份有限公司,,
1154,釱偉興業股份有限公司,,
1155,資誠會計師事務所,,
1156,昇銳電子,,
1157,統一超商股份有限公司,,
1158,華冠通訊股份有限公司,,
1159,SGS台灣檢驗科技股份有限公司,,
1160,"JABITT,",,
1161,永大機電工業股份有限公司,,
1162,古代生活博物館,,
1163,慕渴股份有限公司,,
1164,肯園國際股份有限公司,,
1165,長佳機電工程股份有限公司,,
1166,金格食品股份有限公司,,
1167,兆赫科技,,
1168,台灣經濟新報,,
1169,明徽能源股份有限公司,,
1170,竇國昌建築師事務所,,
1171,第一銀行,,
1172,上博科技股份有限公司,,
1173,聯華電子股份有限公司,,
1174,凌陽,,
1175,合勤科技股份有限公司,,
1176,中科院,,
1177,茆師父洋?子工房有限公司,,
1178,OECC,,
1179,晶成半導體,,
1180,大地光纖股份有限公司,,
1181,日鏵國際企劃股份有限公司,,
1182,崧騰企業,,
1183,上菱工業股份有限公司,,
1184,財團法人精密機械研究中心,,
1185,UMTC,,
1186,長春化工,,
1187,亞獵士科技股份有限公司,,
1188,三商家購,,
1189,七駿科技股份有限公司,,
1190,泰陞,,
1191,擎亞半導體,,
1192,台灣佳能股份有限公司,,
1193,中兆匯科技服務股份有限公司,,
1194,珂珂瑪物聯網股份有限公司,,
1195,C,,
1196,圓祥大眾傳播有限公司,,
1197,松盟科技股份有限公司,,
1198,永慕企業有限公司,,
1199,兆洋資訊股份有限公司,,
1200,寶德電化材科技,,
1201,天下雜誌股份有限公司,,
1202,敦泰科技,,
1203,神谷機工股份有限公司,,
1204,尚亨,,
1205,網路基因,,
1206,銘彥五金企業社,,
1207,錸德科技股份有限公司,,
1208,富?有限公司,,
1209,城市綠洲股份有限公司,,
1210,永華機械,,
1211,藥華醫藥股份有限公司,,
1212,事事設計有限公司,,
1213,致茂電子,,
1214,樂獅英語,,
1215,新力美科技股份有限公司,,
1216,安鼎,,
1217,先鋒材料,,
1218,意藍資訊股份有限公司,,
1219,清心福全冷飲店,,
1220,王鼎精密股份有限公司,,
1221,中華電信數據分公司,,
1222,勤業眾信興業股份有限公司,,
1223,都可茶飲,,
1224,綠點高新科技股份有限公司,,
1225,益材科技股份有限公司,,
1226,北海宅修工程有限公司,,
1227,大壬設計工程有限公司,,
1228,紳業工業有限公司,,
1229,仁大資訊股份有限公司,,
1230,尚承科技股份有限公司,,
1231,創見資訊股份有限公司,,
1232,境向聯合建築師事務所,,
1233,喫茶小舖股份有限公司,,
1234,大億交通,,
1235,大台中數位有線電視股份有限公司,,
1236,中鼎工程,,
1237,TSIPO,,
1238,鈗荿科技股份有限公司,,
1239,群創,,
1240,高雄榮民總醫院放射線部,,
1241,進金生實業股份有限公司,,
1242,訊凱國際股份有限公司,,
1243,義傳科技,,
1244,台積電機有限公司,,
1245,昱冠資訊股份有限公司,,
1246,寶貝國際有限公司,,
1247,華泰電子股份有限公司,,
1248,利勤實業股份有限公司,,
1249,友達晶材,,
1250,臺灣產物保險股份有限公司,,
1251,陳名補習班,,
1252,艾得基客行銷顧問股份有限公司,,
1253,皇州國際股份有限公司,,
1254,遠誠光學,,
1255,凡斯科技有限公司,,
1256,金展興,,
1257,威潤科技股份有限公司,,
1258,文殊文理補習班,,
1259,奇美材料科技股份有限公司,,
1260,點點點行銷有限公司,,
1261,台塑石化股份有限公司,,
1262,恆陽電子,,
1263,UNIQLO,,
1264,新相科技,,
1265,野饌燒肉,,
1266,EVERSKILL,,
1267,進化廣告有限公司,,
1268,買對股份有限公司,,
1269,松屋,,
1270,美商安邁科技股份有限公司,,
1271,鉅臣企業股份有限公司,,
1272,漾彩設計,,
1273,笠信公關顧問股份有限公司,,
1274,輔英科技大學,,
1275,爵思國際股份有限公司,,
1276,微風廣場實業股份有限公司,,
1277,台灣安川電機股份有限公司,,
1278,群義不動產經紀股份有限公司,,
1279,金鍏電子股份有限公司,,
1280,益通,,
1281,駿太科技有限公司,,
1282,HOLYHOLY_新村商行,,
1283,謝英俊建築師事務所,,
1284,直學設計事業有限公司,,
1285,台灣世曦工程顧問公司,,
1286,陽明海運股份有限公司,,
1287,香港商阿爾伊股份有限公司台灣分公司,,
1288,中國醫藥大學,,
1289,寰宇旅邦有限公司,,
1290,中華龍網股份有限公司,,
1291,馬桶國際洋行有限公司,,
1292,型構國際有限公司,,
1293,科萊博瑞科技有限公司,,
1294,英穩達,,
1295,良峰塑膠機械股份有限公司,,
1296,台灣之星股份有限公司,,
1297,CORNING,,
1298,四維聯合設計有限公司,,
1299,兆聯實業股份有限公司,,
1300,叡揚資訊股份有限公司,,
1301,創威光電股份有限公司,,
1302,HITUTOR,,
1303,承鑫家具有限公司,,
1304,酷悠悠網絡有限公司公司,,
1305,國光生物科技股份有限公司,,
1306,國際牌,,
1307,勵億塑膠股份有限公司,,
1308,香港商史密斯遠東股份有限公司台灣分公司,,
1309,百佳泰股份有限公司,,
1310,外貿協會,,
1311,五福旅遊,,
1312,學校專案助理,,
1313,東版國際有限公司,,
1314,禾寶醫療器材股份有限公司,,
1315,隆達電子股份有限公司,,
1316,台灣連線有限公司,,
1317,福和生鮮股份有限公司,,
1318,永立國際建築師事務所,,
1319,泉陞工程科技有限公司,,
1320,全球遊戲科技有限公司,,
1321,美隆工業股份有限公司,,
1322,大山寺廟營造,,
1323,孫悟空創意發明股份有限公司,,
1324,願境網訊股份有限公司,,
1325,台灣科德寶寶翎不織布股份有限公司,,
1326,康那香股份有限公司,,
1327,安口食品機械股份有限公司,,
1328,中正高齡社會企業股份有限公司,,
1329,青草地食品公司（快車肉乾）,,
1330,京群超媒體,,
1331,振興發科技有限公司,,
1332,嘉愛啟智發展中心,,
1333,班可諾有限公司,,
1334,吉布米,,
1335,錫安生技股份有限公司,,
1336,中國經濟通訊社股份有限公司,,
1337,正峰化學製藥股份有限公司,,
1338,吉瑞恩有限公司,,
1339,高雄醫學大學附設醫院,,
1340,昇燕精密工業股份有限公司,,
1341,財團法人中華顧問工程司,,
1342,七元素遊戲有限公司,,
1343,美麥行銷,,
1344,享實作樂,,
1345,台新金融控股股份有限公司,,
1346,濬洋企業有限公司,,
1347,尚容國際實業有限公司,,
1348,大山寺廟營造（傳統漢式大木作）,,
1349,核能研究所,,
1350,全鼎資訊股份有限公司,,
1351,宏碁派遣,,
1352,華南產物保險股份有限公司,,
1353,順益汽車股份有限公司,,
1354,台灣豪雅光電,,
1355,薩摩亞商蘋谷,,
1356,GRENDA,,
1357,段泰國蝦有限公司,,
1358,燈光音響公司,,
1359,新東陽股份有限公司,,
1360,昇捷建設股份有限公司,,
1361,雷天廣告有限公司,,
1362,九天資產管理股份有限公司,,
1363,岱瑪金誠國際事業有限公司,,
1364,動心醫電股份有限公司,,
1365,揚弘實業,,
1366,維樂工業股份有限公司,,
1367,達觀規劃設計顧問有限公司,,
1368,紘康科技,,
1369,橘點子股份有限公司,,
1370,東捷資訊服務股份有限公司,,
1371,友聯車材製造股份有限公司,,
1372,津香茶業有限公司,,
1373,曾永信建築師事務所,,
1374,馥品大飯店有限公司,,
1375,天堂遊戲有限公司,,
1376,力澂股份有限公司,,
1377,竹建瓦斯股份有限公司,,
1378,友訊科技股份有限公司,,
1379,三上精密有限公司,,
1380,昕力資訊股份有限公司,,
1381,喜士多科技股份有限公司,,
1382,ODM,,
1383,展旺生命科技股份有限公司,,
1384,百聿數碼創意股份有限公司,,
1385,博登名廚,,
1386,美斯特類比科技有限公司,,
1387,正崴精密工業,,
1388,協易機械工業股份有限公司,,
1389,中華民國對外貿易發展協會,,
1390,安睿宏觀證券投資顧問股份有限公司,,
1391,台南謦鴻科技,,
1392,弘陽塑膠工業有限公司,,
1393,輕鬆購五金百貨（欣奇商行）,,
1394,沛綠地設計有限公司,,
1395,威聯通科技股份有限公司,,
1396,微客國際服務有限公司,,
1397,敦泰電子股份有限公司,,
1398,郵局,,
1399,昭輝實業股份有限公司,,
1400,無印良品,,
1401,利得儀器股份有限公司,,
1402,NEC,,
1403,盈杏有限公司,,
1404,貿凱國際股份有限公司,,
1405,華泰電子,,
1406,裕隆汽車製造股份有限公司,,
1407,富智康,,
1408,能元科技股份有限公司,,
1409,添翼控股有限公司,,
1410,捷希生技股份有限公司,,
1411,開烤吧炭火精品燒肉,,
1412,固緯電子實業股份有限公司,,
1413,瑞智精密股份有限公司,,
1414,映峻企業有限公司,,
1415,歡喜緣佛具行(日正佛具行),,
1416,開烤BAR-炭火精品燒肉‧異國精釀啤酒,,
1417,鉅盈,,
1418,台灣晶技股份有限公司,,
1419,巨大機械工業股份有限公司,,
1420,元太科技工業股份有限公司,,
1421,國立科學工藝博物館,,
1422,正連通物流有限公司,,
1423,英屬維京群島商輝達維京股份有限公司,,
1424,佳音,,
1425,金嶧機電,,
1426,絢禾文教科技有限公司,,
1427,台灣谷嘉美有限公司,,
1428,鈊象電子股份有限公司,,
1429,清心福全股份有限公司,,
1430,美商定誼科技股份有限公司,,
1431,中國勞工安全衛生管理學會,,
1432,大葉高島屋,,
1433,禾縕工程顧問有限公司,,
1434,弘華影印店,,
1435,榮成紙業股份有限公司,,
1436,恩智浦,,
1437,睿宬有限公司,,
1438,台灣典範半導體股份有限公司,,
1439,凡谷興業有限公司,,
1440,埕實生活策展,,
1441,三商美福室內裝修股份有限公司,,
1442,早吧,,
1443,DXFCGVHBJNM,,
1444,昇陽光電科技股份有限公司,,
1445,全家新市華興,,
1446,東明海事工程有限公司,,
1447,華威聯合股份有限公司,,
1448,屏榮食品股份有限公司,,
1449,耀騰股份有限公司,,
1450,魚之達人水產股份有限公司,,
1451,包豪氏企業有限公司,,
1452,波音事業有限公司,,
1453,團財團法人高等教育評鑑中心基金會,,
1454,博幼基金會,,
1455,宜承保全公司,,
1456,看守台灣協會,,
1457,統一證券,,
1458,塑膠工業技術發展中心,,
1459,巧新科技工業股份有限公司,,
1460,富邦綜合證券股份有限公司,,
1461,永勝藥品工業股份有限公司,,
1462,創進文理補習班,,
1463,YAHOO,,
1464,茉莉二手書店,,
1465,中華精測,,
1466,新知傳媒有限公司,,
1467,辰昇網路科技ORIGINATE,,
1468,奇翼醫電股份有限公司,,
1469,BONNIE,,
1470,生麗生技-鉑氏美診所,,
1471,圓展科技,,
1472,聯陽半導體股份有限公司,,
1473,致新科技股份有限公司,,
1474,天心工業股份有限公司,,
1475,鼎鼎聯合行銷股份有限公司,,
1476,華擎機械工業股份有限公司,,
1477,中和碁電,,
1478,欣技資訊股份有限公司,,
1479,精聯電子股份有限公司,,
1480,盈智開發股份有限公司,,
1481,大統集團/大立百貨,,
1482,麗尊酒店_麗尊開發股份有限公司,,
1483,大鵬國際停車場_築成工程有限公司,,
1484,華南金融控股股份有限公司,,
1485,誠品生活股份有限公司,,
1486,優視覺溝通有限公司,,
1487,踰翔數位科技有限公司,,
1488,箔町金箔,,
1489,力翰文創,,
1490,國家出版社,,
1491,文森創意行銷有限公司,,
1492,長榮海運股份有限公司,,
1493,錫力科技股份有限公司,,
1494,長榮海運,,
1495,元泰發實業有限公司,,
1496,季庭早餐店,,
1497,宜德復健科診所,,
1498,真工設計工程股份有限公司,,
1499,利芃國際股份有限公司,,
1500,力成科技,,
1501,台灣整合,,
1502,華盛頓幼兒園,,
1503,陞泰科技,,
1504,吉的堡補習班,,
1505,聯詠科技股份有限公司,,
1506,國立台灣師範大學,,
1507,奢華大道有限公司,,
1508,雲門舞集舞蹈教室_雲門國際事業股份有限公司,,
1509,集雅舍國際有限公司,,
1510,阿隆企業社,,
1511,立達徵信社,,
1512,大未來設計股份有限公司,,
1513,魔法牙醫,,
1514,太乙建築師事務所,,
1515,食品有限公司,,
1516,史丹利七和國際股份有限公司,,
1517,普安科技,,
1518,揚明光學股份有限公司,,
1519,昌陽科技,,
1520,集盛實業股份有限公司,,
1521,NCSIST,,
1522,台眾電腦股份有限公司,,
1523,優派國際股份有限公司,,
1524,松川精密股份有限公司,,
1525,瑞昱,,
1526,正淩精密工業股份有限公司,,
1527,康舒科技,,
1528,寶碩財務科技股份有限公司,,
1529,昱品食品有限公司,,
1530,捷濤有限公司,,
1531,飛躍文創股份有限公司,,
1532,穿透力創意行銷科技有限公司,,
1533,寶松股份有限公司,,
1534,龍城馨業有限公司,,
1535,安麥登精研有限公司,,
1536,逗趣,,
1537,動物醫院,,
1538,?三和,,
1539,律典科技有限公司,,
1540,鴻名企業股份有限公司,,
1541,氧樂多牙醫診所,,
1542,全球設計股份有限公司,,
1543,煥德科技股份有限公司,,
1544,砌禾數位動畫股份有限公司,,
1545,宇匯知識科技股份有限公司,,
1546,茂迪股份有限公司,,
1547,建築師事務所,,
1548,巨匠電腦股份有限公司,,
1549,永慶汽車企業股份有限公司,,
1550,智聯服務股份有限公司,,
1551,賦比興業有限公司,,
1552,環科工程顧問股份有限公司,,
1553,社團法人屏東縣林仔邊自然文史保育協會,,
1554,雞三和,,
1555,高宏資訊股份有限公司,,
1556,鼎綸燈光音響整合工程行,,
1557,特力股份有限公司(特力集團),,
1558,立信電子科技有限公司,,
1559,睿揚,,
1560,樂活資訊科技有限公司,,
1561,新加坡商世界科技出版有限公司,,
1562,澔學創客教育有限公司,,
1563,統揚公寓大廈管理維護有限公司,,
1564,稻田出版有限公司,,
1565,覓食國際餐飲企業有限公司,,
1566,慧隆科技股份有限公司,,
1567,大安區古莊社區發展協會,,
1568,仲信資融股份有限公司,,
1569,巧蕾國際貿易股份有限公司,,
1570,拓凱實業股份有限公司,,
1571,裕邦窯業股份有限公司,,
1572,榮富法扶企業管理顧問有限公司,,
1573,尚成企業有限公司,,
1574,是說,,
1575,青森海鮮食堂,,
1576,綠捷電力股份有限公司,,
1577,臺灣鐵路,,
1578,昊鼎文理短期補習班,,
1579,力譔堂整合行銷股份有限公司,,
1580,鉅鈦牙醫診所,,
1581,佐臻股份有限公司,,
1582,凌華科技股份有限公司,,
1583,品鼎殿,,
1584,CHARM,,
1585,微太克科技有限公司,,
1586,聯寶國際文化事業有限公司,,
1587,郁珺,,
1588,西歐科技有限公司,,
1589,華創車電股份有限公司,,
1590,台大生理所,,
1591,文笙國際財務管理顧問股份有限公司,,
1592,騰風國際整合行銷有限公司,,
1593,風傳媒,,
1594,國立大學國際事務處,,
1595,巨航快遞大華倉,,
1596,國家發展委員會檔案管理局,,
1597,財團法人屏東縣私立基督教伯大尼之家,,
1598,多扶事業股份有限公司,,
1599,易遊網旅行社股份有限公司,,
1600,菁英旅行社有限公司,,
1601,陳人豪工作室,,
1602,日商可貿司股份有限公司,,
1603,屈臣氏,,
1604,仲駿股份有限公司,,
1605,凱基銀,,
1606,鬍鬚張,,
1607,牛排大叔,,
1608,53015214,,
1609,傳動數位設計印刷有限公司,,
1610,東貝光電科技股份有限公司,,
1611,麗翔大飯店有限公司,,
1612,美麗華皇家影城,,
1613,國立成功大學國際事務處,,
1614,沃口實業社,,
1615,新元自動化,,
1616,育成勞動合作社,,
1617,集圓科技工業股份有限公司,,
1618,其利國貿股份有限公司,,
1619,新光人壽景安收,,
1620,郡頡工業有限公司,,
1621,集瑞工業社,,
1622,豐日隆實業有限公司,,
1623,SEBONEER,,
1624,高雄市文化局,,
1625,肯默整合設計有限公司,,
1626,海光企業股份有限公司,,
1627,美味鍋小吃店,,
1628,聯傑咖啡事業股份有限公司,,
1629,崇越科技股份有限公司,,
1630,微眾服務有限公司,,
1631,皇悅土地開發有限公司,,
1632,上棚廣告股份有限公司,,
1633,翔國際顧問有限公司,,
1634,台中精機,,
1635,哈根達斯,,
1636,瑪旺幹細胞醫學生物科技股份有限公司,,
1637,味咖啡世代,,
1638,華邦電子股份有限公司,,
1639,海立電氣股份有限公司,,
1640,雙鴻科技股份有限公司,,
1641,華曜出版事業有限公司,,
1642,娜娜國際有限公司,,
1643,雲林縣山線社區大學,,
1644,茱莉亞精品婚紗/54767894,,
1645,海天保全股份有限公司,,
1646,威能汽車百貨有限公司,,
1647,高雄市圖書館,,
1648,神?有限公司,,
1649,HULICOFFE,,
1650,來思得電商有限公司,,
1651,黛莉股份有限公司,,
1652,巴可科技股份有限公司,,
1653,美利德磁磚,,
1654,發福漢堡,,
1655,綠映人資企管顧問有限公司,,
1656,遊戲橘子股份有限公司,,
1657,第三頻道股份有限公司(C,,
1658,築澄室內裝修有限公司,,
1659,轉象設計國際有限公司,,
1660,孔夫子文化科技有限公司,,
1661,X雄X壽,,
1662,魅客國際行銷股份有限公司,,
1663,台南捐血中心,,
1664,柏得捷設計有限公司,,
1665,賽格特整合媒體股份有限公司,,
1666,天力企業股份有限公司,,
1667,思夢樂,,
1668,金龍永盛旅行社股份有限公司,,
1669,柏林頓花園餐飲集團,,
1670,台隆工業社,,
1671,英屬開曼群島商台塑河靜有限公司,,
1672,澄宏國際貿易,,
1673,毛寶股份有限公司,,
1674,財團法人台灣創意設計中心,,
1675,領袖公關有限公司,,
1676,創維企業有限公司,,
1677,矽林科技有限公司,,
1678,蟬說管理顧問有限公司,,
1679,凱傑有限公司,,
1680,聯新開發股份有限公司,,
1681,佳醫美人股份有限公司,,
1682,淡江大學建邦中小企業育成中心,,
1683,HP,,
1684,布斯特機械股份有限公司,,
1685,擎天網路科技有限公司,,
1686,安勝服飾行,,
1687,碩譽文理補習班,,
1688,陽光禮儀股份有限公司,,
1689,亞東紀念醫院,,
1690,九典建築師事務所,,
1691,飛鳥國際旅行社有限公司,,
1692,JASON,,
1693,小小幸福有限公司,,
1694,鈺政企業有限公司,,
1695,旺群國際成衣有限公司,,
1696,里洋商行,,
1697,忠訓國際股份有限公司,,
1698,白玉砂石股份有限公司,,
1699,台北當代藝術中心,,
1700,邑鑫數位,,
1701,創意點子,,
1702,海睿海運承攬運送有限公司,,
1703,創蹟數位科技有限公司,,
1704,雃博股份有限公司,,
1705,達格互動媒體有限公司,,
1706,宇勝通信企業有限公司,,
1707,世曄實業股份有限公司,,
1708,福座開發股份有限公司,,
1709,ACER,,
1710,益翔,,
1711,柏倫實業有限公司,,
1712,華郁旅行社有限公司,,
1713,車勢股份有限公司,,
1714,捷利旅行社有限公司,,
1715,凱莉愛內衣,,
1716,立仁中醫診所,,
1717,形而上畫廊,,
1718,安霸股份有限公司,,
1719,尚德工程行,,
1720,葛洛莉英語,,
1721,唐吉軻德金融科技股份有限公司,,
1722,威勁國際股份有限公司,,
1723,犬貓屋動物醫院,,
1724,特亞科技,,
1725,立大化工股份有限公司,,
1726,大予行銷顧問有限公司,,
1727,四維設計有限公司,,
1728,中華潤滑油股份有限公司,,
1729,迪卡爾綜合設計開發股份有限公司,,
1730,曾理文理補習班,,
1731,水越設計,,
1732,旭屋實業-橫濱洋?子/花須寺,,
1733,巨群資訊股份有限公司,,
1734,大鶯歌保全股份有限公司,,
1735,42999835,,
1736,東東數位科技有限公司,,
1737,國風傳媒有限公司,,
1738,采妍國際股份有限公司,,
1739,寬活大設有限公司,,
1740,愛貓園有限公司,,
1741,蔡瑞芳眼科診所,,
1742,快異點企業有限公司,,
1743,新文豐出版公司,,
1744,達達創意股份有限公司,,
1745,左腦創意行銷,,
1746,三普健康生活世界/三普體育事業,,
1747,天和鮮物股份有限公司,,
1748,種籽設計有限公司,,
1749,鮮茶道有限公司,,
1750,杭特電子股份有限公司,,
1751,頎恆光電有限公司,,
1752,社團法人桃園市助人專業促進協會,,
1753,台灣整合防災工程技術顧問有限公司,,
1754,太子建設開發股份有限公司,,
1755,飛捷科技股份有限公司,,
1756,博士鴨,,
1757,奇香妙草蔬食館,,
1758,BQ美麗智慧SPA美容,,
1759,歡樂派股份有限公司,,
1760,震旦行股份有限公司,,
1761,長安馬達有限公司,,
1762,愛合購股份有限公司,,
1763,台達研究院,,
1764,三井資訊股份有限公司,,
1765,新村商行,,
1766,鉅盈股份有限公司(自行車),,
1767,川林地政士事務所,,
1768,儒億科技股份有限公司,,
1769,台大補習班,,
1770,詠昶文具行,,
1771,劦耀鋼鐵股份有限公司,,
1772,大可居青年旅店,,
1773,大銀微系統股份有限公司,,
1774,煥儷生物科技股份有限公司,,
1775,朱宗慶,,
1776,永豐金證券股份有限公司,,
1777,得勝者文教補習班,,
1778,喵喵屋貓咪旅館,,
1779,創蹟數位科技,,
1780,陽信商業銀行股份有限公司,,
1781,寓意科技股份有限公司,,
1782,學校的某處室,,
1783,羅集文教事業有限公司,,
1784,.,,
1785,凌網科技股份有限公司,,
1786,台北市進出口公會,,
1787,朝陽科技股份有限公司,,
1788,喜美旅行社,,
1789,主富服裝股份有限公司,,
1790,其澤有限公司,,
1791,紅藍彩藝印刷股份有限公司,,
1792,伯朗咖啡股份有限公司,,
1793,菘鐿科技有限公司,,
1794,三民書局股份有限公司,,
1795,時代鐘錶眼鏡行,,
1796,文采設計,,
1797,樂藝設計工作室,,
1798,霹靂國際多媒體,,
1799,金綻文教事業有限公司,,
1800,三商美邦人壽保險股份有限公司,,
1801,東台精機股份有限公司,,
1802,九天開發股份有限公司,,
1803,康乾設計工程有限公司,,
1804,易遊網股份有限公司,,
1805,母語加有限公司,,
1806,新雨出版社,,
1807,大樂文化有限公司,,
1808,紫晶數位,,
1809,傳旭科技股份有限公司,,
1810,台北碧瑤飯店股份有限公司,,
1811,阿根早點（西大）,,
